Timestamp,Protocol,Source IP,Destination IP,Source Port,Destination Port,Cipher Suite
2024-11-08 16:52:13,DNS,0x8e8a,safebrowsing.google.com,1,5
2024-11-08 16:52:13,DNS,0x4dae,safebrowsing.google.com,28,5
2024-11-08 16:52:13,DNS,0xdef7,safebrowsing.google.com,1,5
2024-11-08 16:52:13,DNS,0x319b,safebrowsing.google.com,28,5
2024-11-08 16:52:13,DNS,0x437e,safebrowsing.google.com,1,5
2024-11-08 16:52:13,DNS,0xe9e7,telsourcelabs.com,28,1
2024-11-08 16:52:13,DNS,0x6178,telsourcelabs.com,28,1
2024-11-08 16:52:13,DNS,0xdabb,telsourcelabs.com,28,1
2024-11-08 16:52:13,DNS,0x1dd4,telsourcelabs.com,28,1
2024-11-08 16:52:13,DNS,0x611b,safebrowsing.googleapis.com,1,0
2024-11-08 16:52:13,DNS,0x6cef,safebrowsing.googleapis.com,1,0
2024-11-08 16:52:13,DNS,0x0009,safebrowsing.googleapis.com,28,0
2024-11-08 16:52:13,DNS,0xe9b7,safebrowsing.googleapis.com,1,0
2024-11-08 16:52:13,DNS,0x1595,safebrowsing.googleapis.com,1,0
2024-11-08 16:52:13,DNS,0x855c,safebrowsing.googleapis.com,28,0
2024-11-08 16:52:13,TLS,N/A,N/A,443,51879,N/A
2024-11-08 16:52:13,DNS,0x1595,safebrowsing.googleapis.com,1,1
2024-11-08 16:52:13,DNS,0xe9b7,safebrowsing.googleapis.com,1,1
2024-11-08 16:52:13,DNS,0x611b,safebrowsing.googleapis.com,1,1
2024-11-08 16:52:13,DNS,0x6cef,safebrowsing.googleapis.com,1,1
2024-11-08 16:52:13,DNS,0x855c,safebrowsing.googleapis.com,28,1
2024-11-08 16:52:13,DNS,0x0009,safebrowsing.googleapis.com,28,1
2024-11-08 16:52:13,TLS,N/A,N/A,51879,443,N/A
2024-11-08 16:52:13,TCP,N/A,N/A,55699,80,0,0,64660
2024-11-08 16:52:13,TCP,N/A,N/A,443,51879,757,269,16
2024-11-08 16:52:13,TCP,N/A,N/A,55700,443,0,0,64660
2024-11-08 16:52:13,TCP,N/A,N/A,80,55699,0,1,65535
2024-11-08 16:52:13,TCP,N/A,N/A,55699,80,1,1,1573632
2024-11-08 16:52:13,TCP,N/A,N/A,55699,80,1,1,1573632
2024-11-08 16:52:13,TCP,N/A,N/A,443,55700,0,1,65535
2024-11-08 16:52:13,TCP,N/A,N/A,55700,443,1,1,1573632
2024-11-08 16:52:13,TLS,N/A,N/A,55700,443,N/A
2024-11-08 16:52:13,DATA,N/A
2024-11-08 16:52:13,TCP,N/A,N/A,80,55699,1,412,73728
2024-11-08 16:52:13,TCP,N/A,N/A,443,55700,1,1221,73728
